Available_ram,charging%,is_charging,CPU_Util,time,drop
3.07265853881836,100.0,True,6.50448406019605,242.0,0
1.3227310180664062,100.0,True,8.2823575433884,231.0,0
1.237224578857422,100.0,True,9.2095693357536,233.0,0
1.2412490844726562,100.0,True,9.800631367979,233.0,0
1.2325172424316406,100.0,True,10.2100049381732,231.0,0
1.2583580017089844,100.0,True,10.7094151729413,237.0,0
1.3736648559570312,100.0,True,10.8999270473463,236.0,0
1.3767204284667969,100.0,True,11.051174118033,237.0,0
1.353435516357422,100.0,True,11.177021116778,236.0,0
1.3664436340332031,100.0,True,11.2818550071196,235.0,0
0.9955406188964844,100.0,True,11.43715877983,239.0,0
1.4195480346679688,100.0,True,11.5055342521515,237.0,0
1.420623779296875,100.0,True,11.5644783196037,242.0,0
1.354572296142578,100.0,True,11.6178851267527,240.0,0
1.3510856628417969,100.0,True,11.664505496776,239.0,0
1.36639404296875,100.0,True,11.7390102291765,237.0,0
1.3949699401855469,100.0,True,11.7738837042266,237.0,0
1.396404266357422,100.0,True,11.805511222637,237.0,0
1.3811721801757812,100.0,True,11.8343608201989,238.0,0
1.4191207885742188,100.0,True,11.860367898917,237.0,0
1.2965660095214844,100.0,True,11.9049793735661,237.0,0
1.385356903076172,100.0,True,11.92553135983,237.0,0
1.3777313232421875,100.0,True,11.9446993504635,238.0,0
1.3712730407714844,100.0,True,11.9624572798429,237.0,0
1.3522071838378906,100.0,True,11.978514375867,236.0,0
1.0842132568359375,100.0,True,12.0085369384169,235.0,0
1.3158645629882812,100.0,True,12.0223297777789,237.0,0
1.335430145263672,100.0,True,12.0353677145042,238.0,0
1.3789138793945312,100.0,True,12.047581123024,236.0,0
1.3813743591308594,100.0,True,12.0591049870493,237.0,0
1.2464141845703125,100.0,True,12.0805867905621,239.0,0
1.3892059326171875,100.0,True,12.090073834767,239.0,0
1.4023094177246094,100.0,True,12.0991808824044,238.0,0
1.380096435546875,100.0,True,12.1080488944676,238.0,0
1.3769874572753906,100.0,True,12.1164311475093,238.0,0
1.3020782470703125,100.0,True,12.13214518443,238.0,0
1.376129150390625,100.0,True,12.1395120316243,238.0,0
1.3769683837890625,100.0,True,12.146542325492,238.0,0
1.385051727294922,100.0,True,12.1533001664896,238.0,0
1.3707542419433594,100.0,True,12.1597268824303,238.0,0
0.9676551818847656,100.0,True,12.172078184122,239.0,0
