Available_ram,charging%,is_charging,CPU_Util,time,drop
2.222766876220703,55.0,False,0.59963134616305,127.0,2
2.295478820800781,53.0,False,0.63577978275915,129.0,2
2.239482879638672,51.0,False,0.65616289127099,133.0,1
2.247955322265625,50.0,False,0.6770598813192,132.0,2
2.2270736694335938,48.0,False,0.69766216315955,128.0,1
2.238128662109375,47.0,False,0.71767995202219,129.0,3
2.2766265869140625,44.0,False,0.75402000126312,132.0,1
2.2448081970214844,43.0,False,0.77434270671234,131.0,2
2.2391319274902344,41.0,False,0.79452959085749,128.0,1
2.232139587402344,40.0,False,0.8142093139415,129.0,2
2.2388648986816406,38.0,False,0.83388827189084,133.0,2
2.2974853515625,36.0,False,0.87111392089508,132.0,2
2.24405288696289,34.0,False,0.8910816828191,132.0,1
2.253646850585937,33.0,False,0.91100324855493,132.0,2
2.2378807067871094,31.0,False,0.93080300151908,128.0,1
2.2318115234375,30.0,False,0.95001314257732,128.0,3
2.287242889404297,27.0,False,0.98421980762087,129.0,2
2.23516845703125,25.0,False,1.0033205700576,129.0,1
2.2874984741210938,24.0,False,1.0224682221228,130.0,2
2.2982177734375,22.0,False,1.04162640046411,130.0,2
2.292308807373047,20.0,False,1.06070040566396,129.0,2
2.328258514404297,18.0,False,1.0944648858836,129.0,2
2.298690795898437,16.0,False,1.11330810976081,138.0,1
2.1934738159179688,15.0,False,1.13332721774897,146.0,2
2.196033477783203,13.0,False,1.15430744771353,145.0,1
3.9576454162597656,40.0,False,0.0255714633164189,126.0,1
2.141586303710937,39.0,False,0.044884950174864,124.0,2
2.0043487548828125,37.0,False,0.063832441214225,127.0,1
1.9932174682617188,36.0,False,0.083182362486524,127.0,2
1.9888954162597656,34.0,False,0.102424075782335,128.0,2
2.074462890625,32.0,False,0.137023935626386,125.0,1
2.04788589477539,31.0,False,0.155810510006748,124.0,2
2.05923080444336,29.0,False,0.174493817994625,126.0,1
1.983257293701172,28.0,False,0.193445037523975,126.0,2
2.064800262451172,26.0,False,0.212299671435918,125.0,2
2.1122779846191406,24.0,False,0.246010097875319,128.0,1
2.059654235839844,23.0,False,0.26496702703238,126.0,2
2.0617904663085938,21.0,False,0.283635299973685,126.0,1
2.0898513793945312,20.0,False,0.30221455352705,126.0,1
2.071338653564453,19.0,False,0.320738885559634,127.0,2
2.1345138549804688,17.0,False,0.35395967826908,127.0,1
2.0964889526367188,16.0,False,0.372401496216831,142.0,2
1.9910621643066408,14.0,False,0.39291605136421,145.0,1
2.00149154663086,13.0,False,0.41371657521543,144.0,1
1.9929771423339844,12.0,False,0.434414166540122,144.0,3
2.293670654296875,9.0,False,0.474139857550318,146.0,1
2.2407379150390625,8.0,False,0.494863595477865,146.0,1
2.232772827148437,7.0,False,0.51550345097626,146.0,2
2.198936462402344,5.0,False,0.5360315375531,145.0,1
2.209423065185547,4.0,False,0.55633797956244,146.0,2
2.3020973205566406,2.0,False,0.59533281221599,146.0,1
2.267932891845703,1.0,True,0.61570269501114,147.0,0
2.2463302612304688,1.0,True,0.63618343520063,148.0,0
3.8793678283691406,10.0,True,7.6247253353846,128.0,0
2.0924644470214844,15.0,True,9.1753172701943,125.0,0
1.95376205444336,19.0,True,9.974965122989,122.0,0
1.9760589599609373,22.0,True,10.4546283491132,124.0,0
1.9376182556152344,25.0,True,10.7880011917228,123.0,0
2.035850524902344,29.0,True,11.2097867870729,125.0,0
1.9660148620605469,32.0,True,11.3576795965283,125.0,0
1.975250244140625,35.0,True,11.4771860550108,125.0,0
1.9696388244628904,37.0,True,11.575852864451,127.0,0
1.960052490234375,40.0,True,11.6582251108016,127.0,0
2.0733680725097656,42.0,True,11.7916136390026,129.0,0
2.023643493652344,43.0,True,11.8443279066756,128.0,0
2.091411590576172,44.0,True,11.8900619675213,128.0,0
2.0949478149414062,45.0,True,11.930013160778,128.0,0
2.130077362060547,46.0,True,11.965133054613,127.0,0
2.185138702392578,48.0,True,12.0294621607223,129.0,0
2.1075897216796875,49.0,True,12.0560560618074,130.0,0
2.103557586669922,50.0,True,12.0802437044536,130.0,0
2.0967788696289062,50.0,True,12.1019407754394,132.0,0
2.14455795288086,51.0,True,12.1216245010204,133.0,0
2.229961395263672,53.0,True,12.1623430706502,133.0,0
2.1859054565429688,54.0,True,12.176660179626,133.0,0
2.197498321533203,55.0,True,12.1909794327734,133.0,0
2.1694412231445312,56.0,True,12.2042320767703,129.0,0
2.145343780517578,56.0,True,12.2157300967276,128.0,0
2.1881332397460938,57.0,True,12.2406585008055,130.0,0
2.137615203857422,58.0,True,12.250428705479,130.0,0
2.1490707397460938,58.0,True,12.2589892618408,129.0,0
2.140327453613281,59.0,True,12.2670840024012,130.0,0
2.1308250427246094,59.0,True,12.2746495495758,130.0,0
2.1679649353027344,60.0,True,12.2939183005372,130.0,0
2.1799850463867188,61.0,True,12.3003222886305,130.0,0
2.1141281127929688,61.0,True,12.3061388523264,132.0,0
2.1029510498046875,62.0,True,12.3111276961751,132.0,0
2.120277404785156,62.0,True,12.3158728361864,131.0,0
2.1719284057617188,63.0,True,12.3292844900406,130.0,0
2.1659393310546875,64.0,True,12.333915807858,131.0,0
2.155868530273437,64.0,True,12.3384915474642,131.0,0
2.1632041931152344,65.0,True,12.3427559938523,131.0,0
2.1604957580566406,65.0,True,12.3470103585181,131.0,0
2.224308013916016,66.0,True,12.358462781305,129.0,0
2.1695632934570312,66.0,True,12.3620005266734,132.0,0
2.1845703125,67.0,True,12.3654098274204,131.0,0
2.194671630859375,67.0,True,12.3686981538132,131.0,0
2.2079429626464844,68.0,True,12.3718666583549,131.0,0
2.28118896484375,69.0,True,12.3811626968497,130.0,0
2.2314186096191406,69.0,True,12.383993717409,131.0,0
2.192573547363281,70.0,True,12.38663226667,131.0,0
2.1448516845703125,70.0,True,12.3892376990179,129.0,0
3.0429229736328125,93.0,False,0.034422813199326,126.0,2
1.584125518798828,91.0,False,0.0597235893373026,130.0,1
1.4463386535644531,90.0,False,0.085739368961119,131.0,1
1.4409713745117188,89.0,False,0.111818577093116,124.0,2
1.479328155517578,87.0,False,0.136412319684606,124.0,2
1.8102874755859373,85.0,False,0.18119284053678,125.0,1
1.71917724609375,84.0,False,0.205665465354088,127.0,2
1.5967903137207031,82.0,False,0.230503964136165,126.0,1
1.593158721923828,81.0,False,0.25508283699034,125.0,2
1.5960807800292969,79.0,False,0.27936578116311,127.0,2
1.9121017456054688,77.0,False,0.32349383938247,128.0,2
1.7704086303710938,75.0,False,0.3479486068952,129.0,1
1.7871017456054688,74.0,False,0.372510569947921,129.0,2
1.8093414306640625,72.0,False,0.39712468467252,129.0,1
1.783954620361328,71.0,False,0.421507480692152,128.0,2
1.8510513305664065,69.0,False,0.464912071487,128.0,2
1.8082427978515625,67.0,False,0.48896970499957,130.0,1
1.7975997924804688,66.0,False,0.51314363287644,129.0,2
1.7920417785644531,64.0,False,0.53708061131642,131.0,1
1.7633781433105469,63.0,False,0.56126363044399,128.0,3
1.9478492736816408,60.0,False,0.60397937073926,131.0,1
1.7767410278320312,59.0,False,0.62785158596376,130.0,2
1.796794891357422,57.0,False,0.65153027243774,131.0,1
1.7964134216308594,56.0,False,0.67524967425852,131.0,2
1.7866439819335938,54.0,False,0.6988254295576,131.0,3
1.9355125427246087,51.0,False,0.74095605803847,132.0,1
1.9181632995605469,50.0,False,0.76451314166474,132.0,1
1.7809906005859375,49.0,False,0.78805239469617,131.0,2
1.8172760009765625,47.0,False,0.81128487512887,132.0,2
1.818603515625,45.0,False,0.83455680873274,130.0,2
1.9847068786621087,43.0,False,0.87531864930161,130.0,2
1.94854736328125,41.0,False,0.89807171782172,130.0,1
1.9582443237304688,40.0,False,0.920760739986,131.0,2
1.946125030517578,38.0,False,0.94338318291055,130.0,1
1.966583251953125,37.0,False,0.96583568268226,131.0,3
2.002227783203125,34.0,False,1.00579611205969,131.0,2
1.9548225402832031,32.0,False,1.02817212897,134.0,1
1.945159912109375,31.0,False,1.0508450249819,133.0,2
1.9526939392089844,29.0,False,1.07335935656411,133.0,1
1.9419288635253904,28.0,False,1.0957658520173,131.0,3
1.9918899536132808,25.0,False,1.13696726486785,135.0,1
1.9407844543457031,24.0,False,1.1594643294067,131.0,2
1.9765739440917969,22.0,False,1.18130310702557,131.0,1
1.9635353088378904,21.0,False,1.20307651317,131.0,2
1.974456787109375,19.0,False,1.22466986983334,132.0,3
1.998516082763672,16.0,False,1.26325621626425,135.0,1
1.926231384277344,15.0,False,1.28529227880238,146.0,2
1.9145851135253904,13.0,False,1.30893086385568,146.0,1
1.9052047729492188,12.0,False,1.33244635596898,147.0,1
3.416717529296875,2.0,True,0.028231343977009,128.0,0
1.8384017944335933,2.0,True,0.049587164218927,130.0,0
1.7032012939453125,3.0,True,0.071060785248284,130.0,0
1.683391571044922,3.0,True,0.092613041529089,132.0,0
1.6793365478515625,3.0,True,0.114301502551165,129.0,0
1.7998771667480469,4.0,True,0.152189605287076,127.0,0
1.7369384765625,5.0,True,0.17287126883446,127.0,0
1.6148605346679688,5.0,True,0.193553522023767,132.0,0
1.607952117919922,6.0,True,0.214882701124431,131.0,0
1.615020751953125,6.0,True,0.235957132373327,131.0,0
1.7255935668945312,7.0,True,0.27362211706844,133.0,0
1.778217315673828,7.0,True,0.294853723973545,133.0,0
1.742828369140625,8.0,True,0.316044797995564,134.0,0
1.758808135986328,9.0,True,0.337348253293402,132.0,0
1.7668190002441406,9.0,True,0.35823503719055,135.0,0
1.9643096923828125,10.0,True,0.39606612232392,134.0,0
1.809009552001953,11.0,True,0.41700519765832,134.0,0
1.787494659423828,11.0,True,0.43785383275116,132.0,0
1.8358001708984373,12.0,True,0.45836288088671,136.0,0
1.807544708251953,12.0,True,0.479364324764934,135.0,0
1.8287124633789065,13.0,True,0.51677916072455,135.0,0
1.7841262817382812,14.0,True,0.53741211563577,135.0,0
1.7786941528320312,15.0,True,0.5579821107235,133.0,0
1.761260986328125,15.0,True,0.5782257583527,133.0,0
1.7962799072265625,16.0,True,0.59842037042524,138.0,0
1.9941444396972656,17.0,True,0.6355701253495,135.0,0
1.821826934814453,18.0,True,0.65592513053694,133.0,0
1.808368682861328,18.0,True,0.6758192974779,133.0,0
1.7811508178710938,19.0,True,0.69575405268822,131.0,0
1.708148956298828,20.0,True,0.7152841764066,138.0,0
1.89312744140625,21.0,True,0.75156208277369,134.0,0
1.741008758544922,21.0,True,0.77130005018404,134.0,0
1.7024383544921875,21.0,False,0.7910065453047,134.0,2
1.6956443786621094,19.0,False,0.81070143053244,129.0,1
1.7176513671875,18.0,False,0.82952372264237,128.0,3
1.8199806213378904,15.0,False,0.86429976981144,147.0,1
1.7927131652832031,14.0,False,0.88552383411986,147.0,1
1.7008514404296875,13.0,False,0.9065935380952,146.0,2
1.6886367797851562,11.0,False,0.9274992381028,146.0,1
1.6928329467773438,10.0,False,0.94836646119241,147.0,3
1.8660430908203125,7.0,False,0.98816379711468,147.0,1
3.685348510742188,12.0,True,10.4451748501922,127.0,0
2.0245323181152344,17.0,True,11.211944043768,130.0,0
1.940032958984375,20.0,True,11.5707051938156,122.0,0
1.9267654418945312,23.0,True,11.7684804715749,124.0,0
1.9183425903320312,25.0,True,11.9017741059526,123.0,0
1.9798469543457031,30.0,True,12.0825249626946,124.0,0
1.9506874084472656,33.0,True,12.1356258161602,124.0,0
1.938495635986328,35.0,True,12.1781826236868,124.0,0
1.9445457458496087,38.0,True,12.2126139713649,125.0,0
1.9399261474609373,41.0,True,12.2407271148375,125.0,0
2.049327850341797,44.0,True,12.2978490701443,126.0,0
2.00238037109375,45.0,True,12.3140660683487,126.0,0
2.003162384033203,46.0,True,12.328723087823,126.0,0
2.068428039550781,47.0,True,12.3417089495189,126.0,0
2.0596923828125,48.0,True,12.353021646121,125.0,0
2.1256332397460938,50.0,True,12.3824790080163,126.0,0
2.076549530029297,51.0,True,12.390531070196,126.0,0
2.095592498779297,52.0,True,12.397601771253,126.0,0
2.0878143310546875,53.0,True,12.4039676971938,127.0,0
2.091602325439453,53.0,True,12.4099730944646,127.0,0
2.1489830017089844,55.0,True,12.4287030908871,128.0,0
2.1115951538085938,56.0,True,12.4327866976107,129.0,0
2.1072731018066406,57.0,True,12.4367989601391,129.0,0
2.1101837158203125,58.0,True,12.44057643642,130.0,0
2.1247711181640625,59.0,True,12.44420781907,132.0,0
2.1786766052246094,60.0,True,12.45726759145,130.0,0
2.1231040954589844,60.0,True,12.4598329366949,130.0,0
2.0850067138671875,61.0,True,12.4622748507715,130.0,0
2.100849151611328,61.0,True,12.4648130760409,130.0,0
2.120830535888672,62.0,True,12.4669042953677,129.0,0
2.1373863220214844,63.0,True,12.4775276249963,129.0,0
2.0854415893554688,63.0,True,12.479164063586,129.0,0
2.0879783630371094,64.0,True,12.48065107839,130.0,0
2.09035873413086,64.0,True,12.4820109292818,129.0,0
2.092548370361328,65.0,True,12.483199083553,130.0,0
2.136199951171875,66.0,True,12.4912381043078,131.0,0
2.113468170166016,67.0,True,12.4922018343664,130.0,0
2.123577117919922,67.0,True,12.4932727634105,132.0,0
2.1533966064453125,68.0,True,12.4943594144147,130.0,0
2.1533279418945312,68.0,True,12.495322223108,130.0,0
2.2360153198242188,69.0,True,12.5020195717957,132.0,0
2.2253341674804688,70.0,True,12.50274394133,131.0,0
2.160995483398437,70.0,True,12.5034816422359,130.0,0
2.1771392822265625,71.0,True,12.5041352207287,133.0,0
2.1718482971191406,71.0,True,12.5044892126159,129.0,0
2.2595977783203125,73.0,True,12.508794227101,133.0,0
2.2044219970703125,73.0,True,12.508783896451,131.0,0
2.1937217712402344,74.0,True,12.5092635155141,132.0,0
2.141639709472656,74.0,True,12.509701624183,133.0,0
3.80987548828125,89.0,True,0.61771353838759,127.0,0
2.245037078857422,89.0,True,1.05109150115616,126.0,0
2.136215209960937,90.0,True,1.44840763632273,130.0,0
2.153636932373047,90.0,True,1.83121088699883,123.0,0
2.1506080627441406,90.0,True,2.1695814586041,123.0,0
2.2830467224121094,91.0,True,2.7372645783216,125.0,0
2.26593017578125,91.0,True,3.0265373064524,125.0,0
2.266395568847656,92.0,True,3.2990076184306,125.0,0
2.253520965576172,92.0,True,3.5562548299039,126.0,0
2.2415809631347656,92.0,True,3.80145681230535,126.0,0
2.312763214111328,93.0,True,4.2117569896705,125.0,0
2.3104209899902344,93.0,True,4.4224041058756,127.0,0
2.3035926818847656,94.0,True,4.6244714742679,126.0,0
2.3202362060546875,94.0,True,4.8166182429161,126.0,0
2.318439483642578,95.0,True,4.9992929901231,126.0,0
2.413921356201172,96.0,True,5.3078595276954,126.0,0
2.386215209960937,96.0,True,5.4680689455334,127.0,0
2.3680458068847656,96.0,True,5.6225904102507,126.0,0
2.389102935791016,96.0,True,5.7697703469464,127.0,0
2.4164810180664062,96.0,True,5.9118115232136,127.0,0
2.4608688354492188,96.0,True,6.1554581757223,128.0,0
2.4311485290527344,96.0,True,6.2831870356608,129.0,0
2.417953491210937,96.0,True,6.4061389259473,132.0,0
2.4174842834472656,96.0,True,6.5265254418545,132.0,0
2.419498443603516,96.0,True,6.642459968414,133.0,0
2.47720718383789,96.0,True,6.847754241956,130.0,0
2.3785934448242188,96.0,True,6.9502278690482,129.0,0
2.367252349853516,96.0,True,7.0486070569315,129.0,0
2.353160858154297,96.0,True,7.1436876693901,129.0,0
2.358795166015625,96.0,True,7.2358251229695,130.0,0
2.406452178955078,96.0,True,7.3951681614206,129.0,0
2.368125915527344,96.0,True,7.47888177879978,130.0,0
2.32766342163086,96.0,True,7.5601226822442,130.0,0
2.3324546813964844,96.0,True,7.638949643549,130.0,0
2.3294029235839844,96.0,True,7.715258615537,130.0,0
2.3814697265625,96.0,True,7.8477621489264,131.0,0
2.3324050903320312,96.0,True,7.9183948077345,133.0,0
2.343730926513672,96.0,True,7.9874491585179,131.0,0
2.3708457946777344,96.0,True,8.054040889791,131.0,0
2.366222381591797,96.0,True,8.11899643261,132.0,0
2.4318084716796875,96.0,True,8.2318322754033,131.0,0
2.3954620361328125,96.0,True,8.2913398891442,130.0,0
2.4080543518066406,96.0,True,8.3492121631471,131.0,0
2.419574737548828,96.0,True,8.4056466567433,131.0,0
2.404834747314453,96.0,True,8.4606855446895,130.0,0
2.4513473510742188,96.0,True,8.5562436320662,130.0,0
2.4084548950195312,96.0,True,8.606788276909,133.0,0
2.4239959716796875,96.0,True,8.657049308303,130.0,0
2.411060333251953,96.0,True,8.7052754228216,131.0,0
1.1795196533203125,100.0,True,6.3392608307405,131.0,0
1.4602546691894531,100.0,True,8.0274374910745,134.0,0
1.4741439819335938,100.0,True,9.0071551712962,130.0,0
1.4670677185058594,100.0,True,9.622950029973,130.0,0
1.5288543701171875,100.0,True,10.0564200050829,128.0,0
1.902202606201172,100.0,True,10.5982676440319,128.0,0
1.848979949951172,100.0,True,10.799831076298,127.0,0
1.8293228149414065,100.0,True,10.9631096452119,127.0,0
1.8401603698730469,100.0,True,11.09845909128,127.0,0
1.8143348693847656,100.0,True,11.2122854645578,127.0,0
1.9205780029296875,100.0,True,11.3924754277157,129.0,0
1.8607139587402344,100.0,True,11.468066124642,129.0,0
1.8621139526367188,100.0,True,11.5340841176995,133.0,0
1.8419189453125,100.0,True,11.5943181600165,128.0,0
1.8169364929199217,100.0,True,11.645839531885,129.0,0
1.931121826171875,100.0,True,11.7361322320659,130.0,0
1.893756866455078,100.0,True,11.7746918325748,130.0,0
1.9078407287597656,100.0,True,11.8098665333502,130.0,0
1.8943405151367188,100.0,True,11.8414734073019,130.0,0
1.8896598815917969,100.0,True,11.8704988739978,129.0,0
1.9339752197265625,100.0,True,11.925130677688,135.0,0
1.91082763671875,100.0,True,11.9475750747374,135.0,0
1.9019889831542969,100.0,True,11.9684601711646,135.0,0
1.818828582763672,100.0,True,11.9888139662765,131.0,0
1.80874252319336,100.0,True,12.0073361883356,131.0,0
1.897891998291016,100.0,True,12.044517222297,132.0,0
1.8804588317871087,100.0,True,12.0596821571102,132.0,0
1.8623619079589844,100.0,True,12.0739168336018,131.0,0
1.8553123474121087,100.0,True,12.0875258379999,131.0,0
1.83779525756836,100.0,True,12.10033440147,131.0,0
1.9061012268066408,100.0,True,12.1272590546246,132.0,0
1.8386573791503904,100.0,True,12.1381372495922,131.0,0
1.8514442443847656,100.0,True,12.148468656332,131.0,0
1.843799591064453,100.0,True,12.15811170723,132.0,0
1.8612174987792969,100.0,True,12.1674331968951,133.0,0
1.96157455444336,100.0,True,12.1877626554139,137.0,0
1.920757293701172,100.0,True,12.1952795256198,137.0,0
1.9136276245117188,100.0,True,12.2024402566444,136.0,0
1.9004859924316408,100.0,True,12.209448671218,131.0,0
1.9055061340332031,100.0,True,12.2163504395275,131.0,0
1.9429931640625,100.0,True,12.2318360553817,132.0,0
1.9192352294921875,100.0,True,12.237975709868,133.0,0
1.9221878051757808,100.0,True,12.243984669075,133.0,0
1.927452087402344,100.0,True,12.2497271331436,132.0,0
1.9334945678710933,100.0,True,12.255101534682,137.0,0
1.9601974487304688,100.0,True,12.2674238354607,136.0,0
1.9221878051757808,100.0,True,12.2718434869742,136.0,0
1.9147071838378904,100.0,True,12.2760744447707,137.0,0
1.9235610961914065,100.0,True,12.2801262381347,135.0,0
1.3362388610839844,98.0,True,6.8775010813439,137.0,0
1.217365264892578,99.0,True,8.5315963682286,135.0,0
1.2633171081542969,99.0,True,9.4283246748507,137.0,0
1.2909202575683594,99.0,True,10.003720775704,135.0,0
1.3689460754394531,100.0,True,10.3954808063238,134.0,0
1.735393524169922,100.0,True,10.8747693516022,134.0,0
1.6037139892578125,100.0,True,11.052326409619,138.0,0
1.4934463500976562,100.0,True,11.1989249752645,137.0,0
1.5220375061035156,100.0,True,11.317798752573,137.0,0
1.511028289794922,100.0,True,11.4176401939435,138.0,0
1.9061164855957031,100.0,True,11.5737729937473,136.0,0
1.8322982788085933,100.0,True,11.637369751842,138.0,0
1.739055633544922,100.0,True,11.6936291506497,142.0,0
1.6861724853515625,100.0,True,11.7442761675206,136.0,0
1.6726341247558594,100.0,True,11.7876152517829,139.0,0
1.870502471923828,100.0,True,11.863870776712,138.0,0
1.6561279296875,100.0,True,11.8960739444171,138.0,0
1.596881866455078,100.0,True,11.9254710342083,141.0,0
1.640960693359375,100.0,True,11.9527688484862,137.0,0
1.6012191772460938,100.0,True,11.976936396054,136.0,0
1.798748016357422,100.0,True,12.021729525588,136.0,0
1.6219100952148438,100.0,True,12.040588135099,138.0,0
1.5821189880371094,100.0,True,12.0581878183498,135.0,0
1.5723342895507812,100.0,True,12.074248331613,138.0,0
1.4835052490234375,100.0,True,12.0889867269651,136.0,0
1.8138084411621087,100.0,True,12.1193201562493,138.0,0
1.7221603393554688,100.0,True,12.1316825252887,137.0,0
1.7271080017089844,100.0,True,12.1435388645707,142.0,0
1.6354713439941406,100.0,True,12.1549608236354,137.0,0
1.573040008544922,100.0,True,12.1652622846431,138.0,0
1.7443122863769531,100.0,True,12.187549590827,138.0,0
1.6681175231933594,100.0,True,12.196514583169,143.0,0
1.6000862121582031,100.0,True,12.205103013561,137.0,0
1.642047882080078,100.0,True,12.2132251082093,144.0,0
1.5493736267089844,100.0,True,12.2207928587398,140.0,0
1.7739791870117188,100.0,True,12.2377680067702,140.0,0
1.6423988342285156,100.0,True,12.2441216893567,139.0,0
1.5364151000976562,100.0,True,12.2503950378719,142.0,0
1.6248130798339844,100.0,True,12.2565505643761,137.0,0
1.6253929138183594,100.0,True,12.2624365325316,139.0,0
1.7501869201660156,100.0,True,12.2761039897812,139.0,0
1.6199264526367188,100.0,True,12.281037212459,140.0,0
1.535003662109375,100.0,True,12.2859030118431,142.0,0
1.430419921875,100.0,True,12.290599579136,140.0,0
1.5293617248535156,100.0,True,12.295086753569,140.0,0
1.804901123046875,100.0,True,12.3059997906147,142.0,0
1.5651893615722656,100.0,True,12.309778884721,140.0,0
1.6483154296875,100.0,True,12.3136961015995,144.0,0
1.6092643737792969,100.0,True,12.3172930748446,141.0,0
3.933143615722656,5.0,True,0.0260626269872934,124.0,0
2.2424888610839844,8.0,True,0.044940204702655,123.0,0
2.129253387451172,10.0,True,0.063566058280539,126.0,0
2.141685485839844,12.0,True,0.082517703420673,128.0,0
2.142719268798828,15.0,True,0.101828998069599,130.0,0
2.2362289428710938,19.0,True,0.13650655797765,128.0,0
2.148174285888672,21.0,True,0.155527522491426,128.0,0
2.1433868408203125,22.0,True,0.17460979120521,128.0,0
2.1411666870117188,23.0,True,0.193621708636741,129.0,0
2.1279258728027344,23.0,True,0.212684875261381,130.0,0
2.185333251953125,25.0,True,0.246884841925517,133.0,0
2.1486549377441406,25.0,True,0.26641593593004,133.0,0
2.274600982666016,26.0,True,0.285865098375129,130.0,0
2.274383544921875,27.0,True,0.30480810354596,130.0,0
2.2828140258789062,28.0,True,0.32364793139543,131.0,0
2.3342819213867188,30.0,True,0.35732557634009,131.0,0
2.2775802612304688,31.0,True,0.376159006936695,133.0,0
2.2873611450195312,31.0,True,0.395238253502558,133.0,0
2.321887969970703,32.0,True,0.414294809596983,131.0,0
2.376502990722656,32.0,True,0.432867084695273,130.0,0
2.422515869140625,33.0,True,0.465967155789592,130.0,0
2.368011474609375,33.0,True,0.48424444236557,130.0,0
2.359729766845703,34.0,True,0.50249570623368,130.0,0
2.357757568359375,34.0,True,0.52071384156173,134.0,0
2.188648223876953,34.0,True,0.5394123070017,130.0,0
2.252460479736328,35.0,True,0.5720553422237,132.0,0
2.1994667053222656,35.0,True,0.5902915303791,131.0,0
2.1421356201171875,36.0,True,0.60840260277535,133.0,0
2.1434860229492188,36.0,True,0.62663435136853,129.0,0
2.133228302001953,37.0,True,0.64436039069524,129.0,0
