Available_ram,charging%,is_charging,CPU_Util,time,drop
2.08743667602539,62,False,12.3008800970078,443,1
2.0328102111816406,61,False,12.3229455110967,435,2
2.402843475341797,59,False,12.3786763104716,429,1
2.530170440673828,58,False,12.3884154286027,434,1
2.450592041015625,57,False,12.3961203434103,437,1
2.47220230102539,56,False,12.40331347171,435,1
2.481269836425781,55,False,12.40963293692,436,2
2.3988265991210938,53,False,12.4370448871711,380,5
2.102752685546875,48,False,12.4895432008949,431,1
2.2763328552246094,47,False,12.4900541844719,438,2
2.318603515625,45,False,12.4904599638779,439,1
2.059429168701172,44,False,12.4889747778455,437,1
2.0794601440429688,43,False,12.4894359365982,438,1
2.71514892578125,42,False,12.5012973416904,427,2
2.593311309814453,40,False,12.501280210885,431,1
2.625965118408203,39,False,12.5012436477059,433,1
2.6314659118652344,38,False,12.5011772060451,433,10
2.10906982421875,28,False,12.561829006071,443,1
2.1408233642578125,27,False,12.5600732611799,440,2
2.5171775817871094,25,False,12.5644924824409,430,1
2.321884155273437,24,False,12.5627175248998,435,1
2.296348571777344,23,False,12.5611574565361,437,1
2.3842544555664062,22,True,12.5596718935034,425,0
1.6330451965332031,62,False,12.2080811274728,411,1
1.5952301025390625,61,False,12.3465229222813,442,1
1.5107460021972656,60,False,12.3924483399536,440,2
1.7070846557617188,58,False,12.4705331955714,434,2
1.7964553833007812,56,False,12.4740902737857,437,1
1.7476882934570312,55,False,12.477784577288,438,1
2.201118469238281,54,False,12.480022042018,439,1
1.940235137939453,53,False,12.474839761337,428,2
1.875770568847656,51,False,12.5045143015292,429,1
2.0096473693847656,50,False,12.5043702980979,431,1
2.077972412109375,49,False,12.5041983336677,433,1
2.1257095336914062,48,False,12.5040248062491,433,1
2.024871826171875,47,False,12.503303387607,438,2
1.9229698181152344,45,False,12.5144269768826,428,1
1.9528884887695312,44,False,12.5133827678334,436,1
1.9442596435546875,43,False,12.5127402175084,432,1
2.150409698486328,42,False,12.51213142064,432,1
2.288105010986328,41,False,12.5113193330752,430,2
2.146060943603516,39,False,12.522537318193,430,1
2.221294403076172,38,False,12.5217388949943,434,1
2.26492691040039,37,False,12.5209495467306,432,1
2.194622039794922,36,False,12.5201758339066,431,1
2.2760162353515625,35,False,12.51950253812,435,2
2.145294189453125,33,False,12.5282734305753,434,1
